241,0.0019451093
242,0.0020315795
243,0.0021213558
244,0.0022145431
245,0.002311249
246,0.0024115835
247,0.0025156595
248,0.0026235925
249,0.002735501
250,0.0028515059
251,0.0029717314
252,0.0030963045
253,0.0032253549
254,0.0033590155
255,0.0034974225
256,0.0036407147
257,0.0037890344
258,0.0039425269
259,0.0041013409
260,0.0042656284
261,0.0044355445
262,0.0046112479
263,0.0047929007
264,0.0049806684
265,0.0051747202
266,0.0053752286
267,0.0055823701
268,0.0057963245
269,0.0060172756
270,0.0062454109
271,0.0064809217
272,0.0067240032
273,0.0069748545
274,0.0072336789
275,0.0075006833
276,0.0077760792
277,0.0080600817
278,0.0083529106
279,0.0086547897
280,0.0089659469
281,0.0092866148
282,0.0096170302
283,0.0099574344
284,0.0103080732
285,0.0106691969
286,0.0110410605
287,0.0114239235
288,0.0118180503
289,0.01222371
290,0.0126411764
291,0.0130707283
292,0.0135126494
293,0.0139672284
294,0.0144347589
295,0.0149155397
296,0.0154098748
297,0.0159180732
298,0.0164404493
299,0.0169773227
300,0.0175290184
301,0.0180958668
302,0.0186782037
303,0.0192763704
304,0.0198907141
305,0.020521587
306,0.0211693475
307,0.0218343595
308,0.0225169927
309,0.0232176227
310,0.0239366308
311,0.0246744045
312,0.0254313372
313,0.0262078281
314,0.0270042829
315,0.0278211132
316,0.0286587369
317,0.0295175782
318,0.0303980673
319,0.0313006413
320,0.0322257433
321,0.033173823
322,0.0341453367
323,0.0351407471
324,0.0361605238
325,0.0372051428
326,0.0382750871
327,0.0393708463
328,0.0404929169
329,0.0416418023
330,0.0428180129
331,0.044022066
332,0.0452544861
333,0.0465158046
334,0.0478065603
335,0.049127299
336,0.0504785739
337,0.0518609453
338,0.0532749813
339,0.0547212569
340,0.056200355
341,0.0577128656
342,0.0592593867
343,0.0608405236
344,0.0624568894
345,0.064109105
346,0.0657977989
347,0.0675236074
348,0.069287175
349,0.0710891537
350,0.0729302038
351,0.0748109934
352,0.0767321988
353,0.0786945044
354,0.0806986027
355,0.0827451944
356,0.0848349887
357,0.0869687028
358,0.0891470624
359,0.0913708018
360,0.0936406633
361,0.0959573982
362,0.098321766
363,0.1007345351
364,0.1031964822
365,0.1057083929
366,0.1082710616
367,0.1108852914
368,0.1135518942
369,0.1162716908
370,0.119045511
371,0.1218741934
372,0.1247585859
373,0.1276995452
374,0.1306979371
375,0.1337546368
376,0.1368705285
377,0.1400465057
378,0.143283471
379,0.1465823367
380,0.1499440242
381,0.1533694642
382,0.1568595973
383,0.1604153731
384,0.1640377511
385,0.1677277002
386,0.1714861989
387,0.1753142356
388,0.1792128081
389,0.1831829242
390,0.1872256012
391,0.1913418667
392,0.1955327576
393,0.1997993212
394,0.2041426144
395,0.2085637044
396,0.2130636681
397,0.2176435927
398,0.2223045754
399,0.2270477236
400,0.231874155
401,0.2367849972
402,0.2417813884
403,0.2468644768
404,0.2520354212
405,0.2572953906
406,0.2626455645
407,0.2680871327
408,0.2736212957
409,0.2792492644
410,0.2849722601
411,0.290791515
412,0.2967082717
413,0.3027237834
414,0.3088393143
415,0.315056139
416,0.321375543
417,0.3277988226
418,0.3343272849
419,0.3409622478
420,0.3477050402
421,0.3545570019
422,0.3615194836
423,0.3685938469
424,0.3757814648
425,0.3830837208
426,0.3905020099
427,0.398037738
428,0.4056923224
429,0.4134671911
430,0.4213637838
431,0.4293835512
432,0.4375279552
433,0.4457984691
434,0.4541965774
435,0.4627237762
436,0.4713815728
437,0.4801714858
438,0.4890950453
439,0.4981537931
440,0.5073492821
441,0.5166830769
442,0.5261567538
443,0.5357719004
444,0.5455301159
445,0.5554330113
446,0.565482209
447,0.5756793435
448,0.5860260604
449,0.5965240174
450,0.607174884
451,0.6179803411
452,0.6289420817
453,0.6400618105
454,0.651341244
455,0.6627821107
456,0.6743861507
457,0.6861551164
458,0.6980907717
459,0.7101948928
460,0.7224692675
461,0.734915696
462,0.7475359903
463,0.7603319742
464,0.773305484
465,0.7864583678
466,0.7997924857
467,0.8133097102
468,0.8270119257
469,0.8409010288
470,0.8549789282
471,0.8692475451
472,0.8837088124
473,0.8983646755
474,0.9132170922
475,0.9282680322
476,0.9435194777
477,0.958973423
478,0.974631875
479,0.9904968527
480,1.0065703873
481,1.0228545228
482,1.0393513151
483,1.0560628328
484,1.0729911567
485,1.0901383801
486,1.1075066087
487,1.1250979606
488,1.1429145666
489,1.1609585696
490,1.1792321252
491,1.1977374015
492,1.216476579
493,1.2354518507
494,1.2546654224
495,1.2741195121
496,1.2938163506
497,1.313758181
498,1.3339472594
499,1.3543858541
500,1.3750762461
501,1.3960207292
502,1.4172216096
503,1.4386812062
504,1.4604018505
505,1.4823858869
506,1.504635672
507,1.5271535755
508,1.5499419796
509,1.5730032792
510,1.5963398819
511,1.6199542079
512,1.6438486904
513,1.6680257749
514,1.6924879201
515,1.7172375971
516,1.7422772898
517,1.7676094949
518,1.7932367219
519,1.819161493
520,1.8453863431
521,1.8719138201
522,1.8987464844
523,1.9258869093
524,1.953337681
525,1.9811013984
526,2.0091806731
527,2.0375781297
528,2.0662964055
529,2.0953381507
530,2.1247060281
531,2.1544027135
532,2.1844308957
533,2.2147932758
534,2.2454925683
535,2.2765315003
536,2.3079128116
537,2.339639255
538,2.3717135961
539,2.4041386134
540,2.4369170982
541,2.4700518547
542,2.5035456997
543,2.5374014633
544,2.571621988
545,2.6062101295
546,2.6411687561
547,2.6765007492
548,2.7122090027
549,2.7482964238
550,2.7847659321
551,2.8216204605
552,2.8588629543
553,2.8964963721
554,2.9345236849
555,2.972947877
556,3.0117719453
557,3.0509988995
558,3.0906317622
559,3.130673569
560,3.1711273681
561,3.2119962208
562,3.2532832009
563,3.2949913954
564,3.337123904
565,3.379683839
566,3.4226743258
567,3.4660985027
568,3.5099595204
569,3.5542605429
570,3.5990047468
571,3.6441953214
572,3.6898354689
573,3.7359284044
574,3.7824773558
575,3.8294855635
576,3.876956281
577,3.9248927745
578,3.973298323
579,4.0221762181
580,4.0715297644
581,4.1213622791
582,4.1716770923
583,4.2224775466
584,4.2737669978
585,4.3255488139
586,4.3778263759
587,4.4306030777
588,4.4838823255
589,4.5376675387
590,4.5919621489
591,4.6467696007
592,4.7020933515
593,4.7579368711
594,4.8143036421
595,4.8711971598
596,4.9286209321
597,4.9865784796
598,5.0450733355
599,5.1041090458
600,5.1636891688
601,5.2238172758
602,5.2844969505
603,5.3457317892
604,5.4075254007
605,5.4698814068
606,5.5328034413
607,5.5962951511
608,5.6603601953
609,5.7250022457
610,5.7902249866
611,5.8560321148
612,5.9224273397
613,5.9894143832
614,6.0569969795
615,6.1251788757
616,6.193963831
617,6.2633556171
618,6.3333580185
619,6.4039748317
620,6.4752098659
621,6.5470669428
622,6.6195498962
623,6.6926625725
624,6.7664088306
625,6.8407925415
626,6.9158175889
627,6.9914878686
628,7.0678072888
629,7.14477977
630,7.2224092453
631,7.3006996597
632,7.3796549707
633,7.4592791481
634,7.5395761741
635,7.6205500428
636,7.7022047608
637,7.7845443469
638,7.8675728322
639,7.9512942598
640,8.0357126852
641,8.120832176
642,8.2066568119
643,8.2931906848
644,8.3804378989
645,8.4684025703
646,8.5570888273
647,8.6465008105
648,8.7366426721
649,8.8275185769
650,8.9191327015
651,9.0114892346
652,9.1045923769
653,9.1984463411
654,9.2930553519
655,9.3884236462
656,9.4845554726
657,9.5814550917
658,9.6791267763
659,9.7775748108
660,9.8768034917
661,9.9768171274
662,10.0776200381
663,10.1792165559
664,10.2816110248
665,10.3848078007
666,10.4888112511
667,10.5936257556
668,10.6992557054
669,10.8057055035
670,10.9129795646
671,11.0210823155
672,11.1300181943
673,11.2397916509
674,11.3504071472
675,11.4618691565
676,11.5741821638
677,11.6873506659
678,11.801379171
679,11.9162721992
680,12.0320342819
681,12.1486699624
682,12.2661837953
683,12.3845803469
684,12.5038641951
685,12.6240399291
686,12.7451121499
687,12.8670854697
688,12.9899645123
689,13.113753913
690,13.2384583185
691,13.3640823868
692,13.4906307876
693,13.6181082016
694,13.7465193212
695,13.87586885
696,14.006161503
697,14.1374020063
698,14.2695950976
699,14.4027455258
700,14.5368580509
701,14.6719374444
702,14.8079884888
703,14.9450159779
704,15.0830247167
705,15.2220195215
706,15.3620052195
707,15.5029866492
708,15.6449686603
709,15.7879561134
710,15.9319538803
711,16.076966844
712,16.2229998982
713,16.370057948
714,16.5181459094
715,16.6672687092
716,16.8174312855
717,16.968638587
718,17.1208955737
719,17.2742072163
720,17.4285784965
721,17.5840144069
722,17.7405199507
723,17.8981001424
724,18.056760007
725,18.2165045804
726,18.3773389094
727,18.5392680513
728,18.7022970745
729,18.8664310579
730,19.0316750911
731,19.1980342747
732,19.3655137195
733,19.5341185475
734,19.7038538909
735,19.8747248927
736,20.0467367065
737,20.2198944965
738,20.3942034375
739,20.5696687148
740,20.7462955241
741,20.9240890718
742,21.1030545748
743,21.2831972603
744,21.464522366
745,21.6470351401
746,21.8307408413
747,22.0156447385
748,22.201752111
749,22.3890682485
750,22.5775984512
751,22.7673480293
752,22.9583223034
753,23.1505266046
754,23.343966274
755,23.5386466631
756,23.7345731334
757,23.9317510567
758,24.1301858152
759,24.329882801
760,24.5308474163
761,24.7330850737
762,24.9366011957
763,25.1414012147
764,25.3474905736
765,25.5548747251
766,25.7635591318
767,25.9735492665
768,26.1848506119
769,26.3974686606
770,26.6114089154
771,26.8266768887
772,27.0432781029
773,27.2612180904
774,27.4805023933
775,27.7011365637
776,27.9231261634
777,28.146476764
778,28.371193947
779,28.5972833035
780,28.8247504346
781,29.0536009507
782,29.2838404723
783,29.5154746294
784,29.7485090617
785,29.9829494185
786,30.2188013588
787,30.4560705511
788,30.6947626736
789,30.9348834139
790,31.1764384693
791,31.4194335466
792,31.663874362
793,31.9097666412
794,32.1571161195
795,32.4059285415
796,32.6562096612
797,32.9079652421
798,33.161201057
799,33.4159228882
800,33.6721365271
801,33.9298477746
802,34.189062441
803,34.4497863455
804,34.7120253169
805,34.9757851931
806,35.2410718212
807,35.5078910577
808,35.776248768
809,36.0461508268
810,36.3176031178
811,36.5906115341
812,36.8651819777
813,37.1413203596
814,37.4190326001
815,37.6983246282
816,37.9792023822
817,38.2616718094
818,38.5457388658
819,38.8314095167
820,39.118689736
821,39.4075855068
822,39.698102821
823,39.9902476792
824,40.2840260911
825,40.5794440751
826,40.8765076584
827,41.1752228772
828,41.4755957761
829,41.7776324088
830,42.0813388375
831,42.3867211333
832,42.6937853758
833,43.0025376535
834,43.3129840632
835,43.6251307108
836,43.9389837103
837,44.2545491848
838,44.5718332655
839,44.8908420924
840,45.2115818141
841,45.5340585876
842,45.8582785783
843,46.1842479602
844,46.5119729157
845,46.8414596356
846,47.1727143193
847,47.5057431742
848,47.8405524165
849,48.1771482705
850,48.5155369688
851,48.8557247525
852,49.1977178708
853,49.5415225812
854,49.8871451495
855,50.2345918498
856,50.5838689643
857,50.9349827833
858,51.2879396055
859,51.6427457375
860,51.9994074943
861,52.3579311987
862,52.7183231818
863,53.0805897826
864,53.4447373485
865,53.8107722345
866,54.1787008037
867,54.5485294275
868,54.9202644849
869,55.293912363
870,55.6694794568
871,56.0469721692
872,56.4263969111
873,56.807760101
874,57.1910681656
875,57.5763275391
876,57.9635446637
877,58.3527259894
878,58.7438779738
879,59.1370070824
880,59.5321197883
881,59.9292225725
882,60.3283219236
883,60.7294243377
884,61.1325363188
885,61.5376643784
886,61.9448150356
887,62.3539948171
888,62.7652102572
889,63.1784678977
890,63.5937742881
891,64.0111359851
892,64.4305595532
893,64.8520515642
894,65.2756185973
895,65.7012672393
896,66.1290040844
897,66.558835734
898,66.990768797
899,67.4248098897
900,67.8609656357
901,68.2992426659
902,68.7396476184
903,69.1821871388
904,69.6268678797
905,70.073696501
906,70.5226796701
907,70.9738240612
908,71.427136356
909,71.882623243
910,72.3402914182
911,72.8001475845
912,73.262198452
913,73.7264507378
914,74.1929111662
915,74.6615864684
916,75.1324833827
917,75.6056086543
918,76.0809690355
919,76.5585712856
920,77.0384221707
921,77.520528464
922,78.0048969453
923,78.4915344017
924,78.9804476269
925,79.4716434215
926,79.965128593
927,80.4609099556
928,80.9589943304
929,81.4593885452
930,81.9620994346
931,82.4671338399
932,82.9744986092
933,83.4842005972
934,83.9962466652
935,84.5106436815
936,85.0273985206
937,85.546518064
938,86.0680091996
939,86.5918788218
940,87.1181338319
941,87.6467811374
942,88.1778276525
943,88.7112802979
944,89.2471460007
945,89.7854316946
946,90.3261443197
947,90.8692908226
948,91.4148781561
949,91.9629132795
950,92.5134031588
951,93.0663547658
952,93.6217750791
953,94.1796710833
954,94.7400497696
955,95.3029181352
956,95.8682831838
957,96.4361519253
958,97.0065313756
959,97.5794285571
960,98.1548504984
961,98.732804234
962,99.3132968048
963,99.8963352577
964,100.4819266459
965,101.0700780284
966,101.6607964707
967,102.254089044
968,102.8499628256
969,103.4484248991
970,104.0494823538
971,104.6531422851
972,105.2594117945
973,105.8682979892
974,106.4798079826
975,107.0939488938
976,107.710727848
977,108.3301519762
978,108.9522284152
979,109.5769643077
980,110.2043668022
981,110.8344430531
982,111.4672002206
983,112.1026454706
984,112.7407859746
985,113.3816289103
986,114.0251814606
987,114.6714508144
988,115.3204441664
989,115.9721687166
990,116.6266316709
991,117.2838402409
992,117.9438016436
993,118.6065231017
994,119.2720118435
995,119.9402751029
996,120.6113201193
997,121.2851541376
998,121.9617844082
999,122.641218187
1000,123.3234627355
1001,124.0085253205
1002,124.6964132143
1003,125.3871336947
1004,126.0806940448
1005,126.7771015531
1006,127.4763635135
1007,128.1784872252
1008,128.8834799929
1009,129.5913491264
1010,130.302101941
1011,131.0157457571
1012,131.7322879005
1013,132.4517357022
1014,133.1740964984
1015,133.8993776307
1016,134.6275864456
1017,135.358730295
1018,136.092816536
1019,136.8298525306
1020,137.5698456462
1021,138.3128032551
1022,139.0587327349
1023,139.8076414681
1024,140.5595368424
1025,141.3144262505
1026,142.07231709
1027,142.8332167636
1028,143.5971326792
1029,144.3640722495
1030,145.134042892
1031,145.9070520293
1032,146.6831070892
1033,147.4622155038
1034,148.2443847108
1035,149.0296221521
1036,149.817935275
1037,150.6093315313
1038,151.4038183779
1039,152.2014032763
1040,153.0020936928
1041,153.8058970986
1042,154.6128209696
1043,155.4228727865
1044,156.2360600347
1045,157.0523902042
1046,157.8718707899
1047,158.6945092911
1048,159.5203132122
1049,160.3492900618
1050,161.1814473533
1051,162.0167926049
1052,162.8553333391
1053,163.6970770831
1054,164.5420313688
1055,165.3902037325
1056,166.241601715
1057,167.0962328618
1058,167.9541047227
1059,168.815224852
1060,169.6796008087
1061,170.5472401561
1062,171.4181504618
1063,172.292339298
1064,173.1698142414
1065,174.0505828728
1066,174.9346527777
1067,175.8220315456
1068,176.7127267706
1069,177.6067460511
1070,178.5040969897
1071,179.4047871934
1072,180.3088242735
1073,181.2162158455
1074,182.1269695291
1075,183.0410929483
1076,183.9585937313
1077,184.8794795105
1078,185.8037579225
1079,186.7314366081
1080,187.6625232122
1081,188.5970253839
1082,189.5349507763
1083,190.4763070467
1084,191.4211018565
1085,192.3693428711
1086,193.3210377601
1087,194.2761941971
1088,195.2348198596
1089,196.1969224293
1090,197.1625095917
1091,198.1315890364
1092,199.1041684571
1093,200.0802555512
1094,201.0598580203
1095,202.0429835696
1096,203.0296399085
1097,204.0198347502
1098,205.0135758117
1099,206.010870814
1100,207.0117274818
1101,208.0161535438
1102,209.0241567324
1103,210.0357447838
1104,211.050925438
1105,212.0697064389
1106,213.092095534
1107,214.1181004746
1108,215.1477290157
1109,216.1809889161
1110,217.2178879383
1111,218.2584338482
1112,219.3026344158
1113,220.3504974145
1114,221.4020306214
1115,222.4572418172
1116,223.5161387862
1117,224.5787293164
1118,225.6450211992
1119,226.7150222298
1120,227.7887402067
1121,228.8661829322
1122,229.9473582119
1123,231.032273855
1124,232.1209376742
1125,233.2133574858
1126,234.3095411092
1127,235.4094963676
1128,236.5132310876
1129,237.6207530991
1130,238.7320702354
1131,239.8471903333
1132,240.966121233
1133,242.0888707779
1134,243.2154468148
1135,244.345857194
1136,245.480109769
1137,246.6182123965
1138,247.7601729367
1139,248.9059992531
1140,250.0556992121
1141,251.2092806838
1142,252.3667515413
1143,253.528119661
1144,254.6933929224
1145,255.8625792084
1146,257.0356864048
1147,258.2127224009
1148,259.3936950889
1149,260.5786123642
1150,261.7674821253
1151,262.960312274
1152,264.1571107151
1153,265.3578853562
1154,266.5626441085
1155,267.7713948858
1156,268.9841456051
1157,270.2009041866
1158,271.4216785533
1159,272.6464766313
1160,273.8753063495
1161,275.1081756402
1162,276.3450924382
1163,277.5860646815
1164,278.8311003111
1165,280.0802072706
1166,281.3333935069
1167,282.5906669695
1168,283.8520356109
1169,285.1175073865
1170,286.3870902545
1171,287.6607921759
1172,288.9386211147
1173,290.2205850375
1174,291.5066919139
1175,292.796949716
1176,294.0913664191
1177,295.3899500009
1178,296.6927084419
1179,297.9996497256
1180,299.3107818378
1181,300.6261127675
1182,301.9456505059
1183,303.2694030473
1184,304.5973783883
1185,305.9295845286
1186,307.26602947
1187,308.6067212175
1188,309.9516677782
1189,311.3008771622
1190,312.6543573819
1191,314.0121164526
1192,315.3741623919
1193,316.7405032199
1194,318.1111469596
1195,319.4861016361
1196,320.8653752774
1197,322.2489759137
1198,323.6369115778
1199,325.0291903051
1200,326.4258201333
1201,327.8268091025
1202,329.2321652555
1203,330.6418966372
1204,332.0560112953
1205,333.4745172795
1206,334.8974226421
1207,336.3247354378
1208,337.7564637236
1209,339.1926155588
1210,340.6331990052
1211,342.0782221268
1212,343.5276929899
1213,344.9816196631
1214,346.4400102175
1215,347.9028727261
1216,349.3702152645
1217,350.8420459104
1218,352.3183727438
1219,353.7992038468
1220,355.2845473038
1221,356.7744112015
1222,358.2688036287
1223,359.7677326763
1224,361.2712064374
1225,362.7792330075
1226,364.2918204839
1227,365.8089769661
1228,367.330710556
1229,368.8570293572
1230,370.3879414757
1231,371.9234550194
1232,373.4635780984
1233,375.0083188247
1234,376.5576853126
1235,378.1116856782
1236,379.6703280396
1237,381.2336205172
1238,382.8015712331
1239,384.3741883115
1240,385.9514798786
1241,387.5334540626
1242,389.1201189934
1243,390.7114828032
1244,392.3075536259
1245,393.9083395973
1246,395.5138488553
1247,397.1240895395
1248,398.7390697915
1249,400.3587977546
1250,401.9832815742
1251,403.6125293974
1252,405.2465493731
1253,406.8853496521
1254,408.5289383871
1255,410.1773237323
1256,411.8305138441
1257,413.4885168803
1258,415.1513410007
1259,416.8189943668
1260,418.4914851418
1261,420.1688214906
1262,421.85101158
1263,423.5380635783
1264,425.2299856556
1265,426.9267859836
1266,428.6284727359
1267,430.3350540876
1268,432.0465382154
1269,433.7629332977
1270,435.4842475145
1271,437.2104890476
1272,438.9416660802
1273,440.6777867971
1274,442.4188593848
1275,444.1648920313
1276,445.9158929263
1277,447.6718702608
1278,449.4328322276
1279,451.1987870209
1280,452.9697428363
1281,454.7457078712
1282,456.5266903243
1283,458.3126983959
1284,460.1037402876
1285,461.8998242026
1286,463.7009583455
1287,465.5071509225
1288,467.318410141
1289,469.1347442099
1290,470.9561613397
1291,472.782669742
1292,474.61427763
1293,476.4509932182
1294,478.2928247224
1295,480.1397803599
1296,481.9918683494
1297,483.8490969107
1298,485.711474265
1299,487.579008635
1300,489.4517082445
1301,491.3295813187
1302,493.212636084
1303,495.1008807681
1304,496.9943236002
1305,498.8929728102
1306,500.7968366299
1307,502.7059232918
1308,504.62024103
1309,506.5397980795
1310,508.4646026767
1311,510.3946630592
1312,512.3299874657
1313,514.270584136
1314,516.2164613112
1315,518.1676272336
1316,520.1240901463
1317,522.085858294
1318,524.0529399222
1319,526.0253432775
1320,528.0030766078
1321,529.986148162
1322,531.97456619
1323,533.9683389428
1324,535.9674746725
1325,537.9719816322
1326,539.9818680762
1327,541.9971422596
1328,544.0178124386
1329,546.0438868704
1330,548.0753738133
1331,550.1122815264
1332,552.1546182699
1333,554.2023923051
1334,556.255611894
1335,558.3142852996
1336,560.3784207859
1337,562.448026618
1338,564.5231110615
1339,566.6036823834
1340,568.6897488511
1341,570.7813187333
1342,572.8784002993
1343,574.9810018195
1344,577.089131565
1345,579.2027978078
1346,581.3220088208
1347,583.4467728775
1348,585.5770982525
1349,587.7129932212
1350,589.8544660595
1351,592.0015250444
1352,594.1541784536
1353,596.3124345656
1354,598.4763016594
1355,600.6457880152
1356,602.8209019136
1357,605.0016516361
1358,607.1880454649
1359,609.3800916827
1360,611.5777985734
1361,613.781174421
1362,615.9902275108
1363,618.2049661282
1364,620.4253985596
1365,622.651533092
1366,624.8833780131
1367,627.1209416112
1368,629.3642321752
1369,631.6132579945
1370,633.8680273594
1371,636.1285485607
1372,638.3948298896
1373,640.6668796382
1374,642.9447060989
1375,645.2283175649
1376,647.5177223297
1377,649.8129286877
1378,652.1139449334
1379,654.4207793622
1380,656.7334402699
1381,659.0519359527
1382,661.3762747076
1383,663.7064648317
1384,666.0425146229
1385,668.3844323795
1386,670.7322264001
1387,673.085904984
1388,675.4454764309
1389,677.8109490407
1390,680.1823311141
1391,682.5596309519
1392,684.9428568556
1393,687.3320171268
1394,689.7271200678
1395,692.1281739812
1396,694.5351871697
1397,696.9481679369
1398,699.3671245862
1399,701.7920654217
1400,704.2229987479
1401,706.6599328693
1402,709.1028760911
1403,711.5518367185
1404,714.0068230573
1405,716.4678434133
1406,718.9349060928
1407,721.4080194024
1408,723.8871916489
1409,726.3724311393
1410,728.8637461811
1411,731.3611450817
1412,733.864636149
1413,736.374227691
1414,738.8899280162
1415,741.4117454328
1416,743.9396882498
1417,746.4737647759
1418,749.0139833203
1419,751.5603521922
1420,754.1128797012
1421,756.6715741568
1422,759.2364438688
1423,761.8074971472
1424,764.384742302
1425,766.9681876434
1426,769.5578414818
1427,772.1537121276
1428,774.7558078913
1429,777.3641370836
1430,779.9787080153
1431,782.5995289971
1432,785.22660834
1433,787.8599543549
1434,790.4995753529
1435,793.145479645
1436,795.7976755423
1437,798.4561713561
1438,801.1209753974
1439,803.7920959775
1440,806.4695414076
1441,809.1533199989
1442,811.8434400626
1443,814.5399099099
1444,817.2427378519
1445,819.9519321998
1446,822.6675012647
1447,825.3894533577
1448,828.1177967897
1449,830.8525398716
1450,833.5936909144
1451,836.3412582289
1452,839.0952501257
1453,841.8556749154
1454,844.6225409087
1455,847.3958564157
1456,850.175629747
1457,852.9618692125
1458,855.7545831224
1459,858.5537797866
1460,861.3594675147
1461,864.1716546163
1462,866.990349401
1463,869.8155601779
1464,872.6472952561
1465,875.4855629445
1466,878.3303715518
1467,881.1817293865
1468,884.0396447568
1469,886.9041259709
1470,889.7751813366
1471,892.6528191614
1472,895.5370477528
1473,898.4278754179
1474,901.3253104636
1475,904.2293611964
1476,907.1400359227
1477,910.0573429487
1478,912.9812905799
1479,915.911887122
1480,918.8491408801
1481,921.7930601591
1482,924.7436532636
1483,927.7009284978
1484,930.6648941656
1485,933.6355585706
1486,936.6129300161
1487,939.5970168049
1488,942.5878272396
1489,945.5853696223
1490,948.5896522548
1491,951.6006834386
1492,954.6184714746
1493,957.6430246635
1494,960.6743513055
1495,963.7124597004
1496,966.7573581477
1497,969.8090549463
1498,972.8675583947
1499,975.9328767911
1500,979.0050184331
1501,982.083991618
1502,985.1698046425
1503,988.2624658028
1504,991.3619833949
1505,994.4683657141
1506,997.5816210551
1507,1000.7017577124
1508,1003.8287839798
1509,1006.9627081506
1510,1010.1035385178
1511,1013.2512833735
1512,1016.4059510096
1513,1019.5675497173
1514,1022.7360877873
